	host_response_rate	host_listings_count	host_verificationCount	host_since_deltaDays	calculated_host_listings_count	latitude	longitude	accommodates	bathrooms	bedrooms	beds	price	weekly_price	security_deposit	cleaning_fee	guests_included	extra_people	minimum_nights	maximum_nights	number_of_reviews	last_review_deltaDays	first_review_deltaDays	review_scores_rating	review_scores_accuracy	review_scores_cleanliness	review_scores_checkin	review_scores_communication	review_scores_location	review_scores_value	reviews_per_month	performance
631	4.5108595	1.3862944	5	1040.0	1.3862944	47.61561	-122.301895	1.0986123	0.6931472	0.6931472	0.6931472	4.6051702	6.4785094	5.525453	4.6151204	0.6931472	0.0	0.6931472	7.026427	0.6931472	3.6635616461296463	3.6635616461296463	4.6151204	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	0.57097954	4.356709
632	4.5108595	0.6931472	4	993.0	0.6931472	47.617424	-122.3009	1.9459102	1.252763	1.0986123	1.3862944	5.170484	7.3138866	6.216606	5.3033047	1.9459102	0.0	1.0986123	7.026427	2.8903718	2.302585092994046	5.308267697401205	4.564348	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3025851	1.258461	5.482304
633	4.6151204	0.6931472	5	943.0	0.6931472	47.608818	-122.300735	1.7917595	1.0986123	1.0986123	1.3862944	5.0172796	6.4785094	5.3033047	4.6151204	1.9459102	3.2580965	0.6931472	7.026427	0.6931472	3.6635616461296463	3.6635616461296463	4.394449	2.3978953	2.3978953	2.3978953	2.3978953	2.1972246	2.1972246	0.57097954	4.1367655
634	3.9318256	1.0986123	5	1364.0	1.0986123	47.612946	-122.29855	1.0986123	0.6931472	0.6931472	0.6931472	4.7004805	6.4785094	5.3033047	3.9318256	0.6931472	0.0	0.6931472	7.026427	1.9459102	4.897839799950911	6.329720905522696	4.6151204	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	0.27763173	3.4965076
635	4.6151204	0.6931472	5	1055.0	0.6931472	47.618374	-122.29771	1.609438	0.6931472	0.6931472	1.0986123	4.454347	6.4785094	5.3033047	2.3978953	1.0986123	1.7917595	1.0986123	2.0794415	2.7725887	1.0986122886681096	5.863631175598097	4.564348	2.3978953	2.3025851	2.3978953	2.3978953	2.3978953	2.3978953	0.8241754	4.808927
636	4.5108595	0.6931472	4	987.0	0.6931472	47.61027	-122.30187	1.3862944	0.6931472	0.6931472	0.6931472	4.394449	6.329721	5.3033047	3.9318256	1.0986123	1.7917595	1.0986123	3.713572	3.583519	3.332204510175204	5.680172609017068	4.553877	2.3978953	2.3978953	2.3978953	2.3978953	2.3025851	2.3025851	1.521699	5.8216248
638	4.6151204	0.6931472	4	573.0	0.6931472	47.602795	-122.301674	1.0986123	0.6931472	0.6931472	0.6931472	4.454347	6.2363696	5.3033047	3.9318256	0.6931472	2.3978953	1.0986123	2.7080503	4.4886365	2.4849066497880004	6.345636360828596	4.59512	2.3978953	2.3978953	2.3978953	2.3978953	2.3025851	2.3978953	1.7281095	6.1197257
639	4.6151204	0.6931472	5	126.0	0.6931472	47.609135	-122.29519	1.609438	1.0986123	1.0986123	1.0986123	5.3033047	6.4785094	5.3033047	4.6151204	0.6931472	0.0	0.6931472	7.026427	0.6931472	4.127134385045092	4.127134385045092	4.6151204	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	0.39204207	3.8918204
640	4.6151204	0.6931472	5	875.0	0.6931472	47.618317	-122.29005	1.0986123	0.6931472	0.6931472	0.6931472	5.1357985	6.4785094	5.525453	3.9318256	0.0	0.0	1.0986123	1.9459102	3.7612002	2.1972245773362196	6.289715570908998	4.5849676	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3025851	1.2059708	5.429258
641	4.6151204	0.6931472	5	152.0	0.6931472	47.618156	-122.28758	1.609438	0.6931472	0.6931472	1.0986123	4.8751974	6.857514	7.8244457	4.3307333	1.609438	0.0	1.0986123	7.026427	2.6390574	1.791759469228055	5.0106352940962555	4.59512	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	1.2809339	5.544396
642	4.6151204	0.6931472	6	345.0	0.6931472	47.616356	-122.291336	1.0986123	0.6931472	0.6931472	0.6931472	4.3820267	6.3902407	4.6151204	4.1108737	1.0986123	3.4339871	1.0986123	7.026427	3.6109178	2.833213344056216	5.5093883366279774	4.5849676	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	1.6808279	6.0518303
643	4.6151204	1.3862944	5	638.0	1.0986123	47.613567	-122.290054	0.6931472	0.6931472	0.6931472	0.6931472	4.836282	6.4785094	5.3033047	3.9318256	0.6931472	0.0	1.0986123	1.9459102	2.4849067	4.59511985013459	5.017279836814924	4.59512	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	1.160021	5.3735175
644	4.5108595	0.6931472	6	456.0	0.6931472	47.609264	-122.285736	1.0986123	0.6931472	0.6931472	0.6931472	4.394449	6.216606	5.3033047	3.2580965	0.6931472	0.0	0.6931472	7.026427	4.3694477	1.6094379124341003	6.07993319509559	4.5849676	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	1.8484548	6.2537327
645	4.6151204	0.6931472	5	343.0	0.6931472	47.6162	-122.29119	1.0986123	0.6931472	0.6931472	0.6931472	4.204693	6.4785094	5.3033047	2.7725887	0.6931472	0.0	0.6931472	7.026427	1.9459102	4.653960350157523	5.3230099791384085	4.6151204	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	0.6312718	4.4886365
646	4.5108595	1.0986123	5	892.0	1.0986123	47.60824	-122.29009	1.0986123	0.6931472	0.6931472	0.6931472	4.5849676	6.3733196	5.3033047	3.9318256	1.0986123	2.3978953	1.0986123	7.026427	4.0775375	4.718498871295094	6.779921907472252	4.59512	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	1.0919232	5.273205
647	4.4886365	0.6931472	4	793.0	0.6931472	47.613163	-122.282326	1.0986123	0.6931472	0.6931472	0.6931472	4.0775375	5.8607864	5.3033047	3.4339871	0.6931472	4.3307333	0.6931472	7.026427	2.4849067	4.663439094112067	5.003946305945459	4.6151204	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	1.166271	5.4026775
650	4.6151204	2.6390574	4	1677.0	0.6931472	47.615005	-122.29	2.3978953	1.5040774	1.7917595	2.0794415	5.8607864	6.4785094	6.216606	5.525453	0.6931472	0.0	1.3862944	7.026427	1.3862944	3.713572066704308	4.605170185988092	4.543295	2.3025851	2.3978953	2.1972246	2.3025851	2.3025851	2.3025851	0.64185387	4.4391155
651	4.6151204	0.6931472	3	202.0	0.6931472	47.614555	-122.29018	1.609438	0.91629076	1.0986123	1.0986123	5.9295893	7.71913	6.216606	3.9318256	0.6931472	0.0	1.3862944	4.1108737	0.6931472	5.0106352940962555	5.0106352940962555	4.6151204	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	0.18232156	3.0445225
652	4.6151204	1.0986123	3	187.0	0.6931472	47.61094	-122.29409	1.9459102	1.0986123	1.3862944	1.7917595	5.484797	7.3138866	5.3033047	3.2580965	0.6931472	0.0	1.3862944	7.026427	1.3862944	3.5553480614894135	5.0369526024136295	4.543295	2.3025851	2.3025851	2.3978953	2.3978953	2.3978953	2.3025851	0.45742482	4.006242
653	4.6151204	0.6931472	4	124.0	0.6931472	47.610935	-122.29382	1.7917595	0.6931472	1.0986123	1.0986123	5.247024	7.0483866	5.170484	3.8286414	0.6931472	0.0	1.0986123	2.7080503	0.6931472	4.653960350157523	4.653960350157523	4.6151204	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	0.25464222	3.4011974
654	4.6151204	0.6931472	3	1221.0	0.6931472	47.610966	-122.29333	1.9459102	1.5040774	1.609438	1.7917595	5.525453	7.3138866	5.525453	4.3307333	1.7917595	3.2580965	1.3862944	2.0794415	0.6931472	5.288267030694535	5.288267030694535	4.6151204	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	0.13976195	2.7725887
656	4.6151204	0.6931472	5	1372.0	0.6931472	47.60907	-122.296135	1.9459102	0.6931472	1.0986123	1.0986123	4.836282	6.4785094	4.6151204	3.583519	1.0986123	3.2580965	0.6931472	3.4339871	3.465736	2.70805020110221	5.209486152841421	4.6051702	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	1.8050047	6.2224174
657	4.6151204	0.6931472	5	88.0	0.6931472	47.614956	-122.28912	2.0794415	0.91629076	0.0	1.0986123	5.049856	6.8362594	6.216606	4.6151204	2.0794415	0.0	1.3862944	5.198497	0.6931472	3.784189633918261	3.784189633918261	4.6151204	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	0.5187938	4.2341065
658	4.3307333	0.6931472	5	1245.0	0.6931472	47.60975	-122.29011	2.1972246	1.3862944	1.609438	1.7917595	5.278115	7.2086005	5.3033047	4.6151204	0.6931472	0.0	1.3862944	3.0910425	1.0986123	4.787491742782046	5.081404364984463	4.394449	2.3025851	2.0794415	2.1972246	2.3025851	2.3978953	2.3978953	0.31481075	3.421
659	4.6151204	1.0986123	7	1147.0	1.0986123	47.61633	-122.29548	1.3862944	0.6931472	0.6931472	1.0986123	4.248495	6.43935	5.0172796	3.2580965	1.0986123	3.0445225	0.6931472	4.6151204	3.4011974	3.6109179126442243	6.424869023905388	4.574711	2.3025851	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	0.87962675	4.9152985
660	4.6151204	0.6931472	4	546.0	0.6931472	47.610283	-122.295746	1.3862944	0.6931472	0.0	0.6931472	5.3033047	6.4785094	6.216606	3.9318256	1.0986123	2.3978953	1.3862944	3.0910425	2.5649493	4.844187086458591	6.248042874508429	4.543295	2.3025851	2.3978953	2.3978953	2.3978953	2.1972246	2.3025851	0.53062826	4.191169
661	4.6151204	1.0986123	4	776.0	1.0986123	47.608143	-122.29196	1.609438	0.6931472	1.0986123	1.0986123	4.3307333	6.4785094	5.3033047	3.2580965	1.0986123	3.2580965	0.6931472	2.7080503	4.158883	1.3862943611198906	6.511745329644728	4.5849676	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	1.3376292	5.6115575
663	4.6151204	0.6931472	5	664.0	0.6931472	47.618538	-122.29572	1.0986123	0.6931472	0.0	0.6931472	4.912655	6.3189683	4.6151204	4.189655	0.6931472	0.0	1.0986123	7.026427	3.295837	2.772588722239781	5.484796933490655	4.564348	2.3025851	2.3978953	2.3978953	2.3978953	2.3025851	2.3025851	1.4445633	5.7326937
664	4.6151204	0.6931472	4	1546.0	0.6931472	47.61251	-122.28995	1.0986123	0.6931472	0.6931472	0.6931472	4.454347	6.122493	5.3033047	3.583519	0.6931472	0.0	1.0986123	2.0794415	1.0986123	3.6635616461296463	4.564348191467836	4.6151204	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3025851	0.48858002	4.158883
665	4.6151204	0.6931472	6	480.0	0.6931472	47.611217	-122.29608	1.609438	0.6931472	1.0986123	1.0986123	4.7095304	6.4785094	5.3033047	3.0445225	1.0986123	2.7725887	0.6931472	7.026427	0.6931472	1.3862943611198906	1.3862943611198906	4.6151204	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	0.6931472	4.6151204
666	4.6151204	0.6931472	6	632.0	0.6931472	47.616016	-122.29266	1.609438	0.6931472	0.6931472	1.0986123	4.7095304	6.4785094	5.7071104	3.2580965	1.3862944	3.583519	0.6931472	7.026427	2.3978953	4.5217885770490405	5.075173815233827	4.553877	2.3978953	2.3025851	2.3978953	2.3978953	2.3025851	2.3978953	1.0577903	5.180209
667	4.6151204	0.6931472	6	1776.0	0.6931472	47.610188	-122.29217	1.7917595	0.6931472	1.0986123	1.0986123	5.525453	6.4785094	5.3033047	3.9318256	0.6931472	0.0	1.0986123	3.4339871	0.6931472	2.0794415416798357	2.0794415416798357	4.6151204	2.3978953	2.1972246	2.3978953	2.3978953	2.3978953	2.3978953	0.6931472	4.6151204
668	4.6151204	0.6931472	6	992.0	0.6931472	47.611526	-122.28882	1.0986123	0.6931472	0.6931472	0.6931472	4.454347	6.265301	5.3033047	2.7725887	0.6931472	0.0	0.6931472	7.026427	2.4849067	2.70805020110221	4.356708826689592	4.59512	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	1.6544113	6.0295787
669	4.2195077	0.6931472	2	571.0	0.6931472	47.611267	-122.291466	0.6931472	0.91629076	0.6931472	0.6931472	3.9318256	6.4785094	6.216606	2.3978953	0.6931472	0.0	0.6931472	7.026427	2.4849067	4.430816798843313	5.087596335232384	4.4998097	2.3978953	2.3025851	2.3025851	2.3025851	2.3025851	2.3025851	1.1118575	5.207079
670	4.6151204	0.6931472	8	1576.0	0.6931472	47.615685	-122.28517	1.0986123	0.6931472	0.6931472	0.6931472	4.3694477	6.4785094	5.3033047	3.8286414	1.0986123	2.5649493	0.6931472	2.7725887	1.609438	2.4849066497880004	3.1354942159291497	4.564348	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	1.609438	5.9427996
671	4.6151204	1.0986123	4	1336.0	0.6931472	47.615932	-122.28532	1.0986123	0.6931472	0.6931472	0.6931472	4.564348	6.3117347	5.0172796	3.713572	0.6931472	0.0	0.6931472	4.1108737	4.189655	2.8903717578961645	6.175867270105761	4.553877	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	1.6193883	5.944635
672	4.6151204	0.6931472	5	250.0	0.6931472	47.617508	-122.29202	1.0986123	0.91629076	0.6931472	0.6931472	4.564348	6.398595	5.3033047	3.9318256	1.0986123	3.9318256	1.0986123	7.026427	2.0794415	5.298317366548036	5.472270673671475	4.6151204	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	0.6312718	4.4886365
674	4.6151204	1.0986123	5	1171.0	1.0986123	47.6152	-122.29418	1.9459102	1.252763	1.3862944	1.0986123	5.170484	6.8035054	5.3033047	4.6151204	1.609438	3.2580965	0.6931472	7.026427	1.0986123	4.143134726391533	4.59511985013459	4.6151204	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	0.4762342	4.1271343
675	4.6151204	0.6931472	5	493.0	0.6931472	47.608086	-122.29434	1.0986123	0.6931472	0.6931472	0.6931472	4.5108595	6.3117347	5.525453	2.7725887	1.0986123	0.0	1.0986123	7.026427	2.9957323	1.9459101490553132	6.054439346269371	4.6151204	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	0.85015094	4.905275
676	4.6151204	0.6931472	5	944.0	0.6931472	47.616253	-122.29307	0.6931472	0.6931472	0.6931472	0.6931472	4.2341065	6.4785094	5.3033047	3.0445225	0.6931472	0.0	1.0986123	7.026427	0.6931472	4.844187086458591	4.844187086458591	4.6151204	2.3978953	2.3978953	2.3978953	2.3978953	2.1972246	2.3978953	0.21511137	3.218876
677	4.6151204	1.0986123	5	1171.0	1.0986123	47.615124	-122.294426	1.609438	0.6931472	0.6931472	0.6931472	4.317488	6.089045	4.6151204	3.9318256	1.0986123	3.0445225	1.0986123	2.3978953	1.609438	3.9889840465642745	4.663439094112067	4.6151204	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	0.756122	4.7361984
679	4.6151204	0.6931472	4	1232.0	0.6931472	47.61609	-122.2885	1.609438	1.0986123	1.3862944	1.3862944	6.216606	6.4785094	5.3033047	4.454347	0.6931472	0.0	0.6931472	2.3978953	1.9459102	5.176149732573829	6.342121418721152	4.543295	2.3025851	2.3025851	2.3978953	2.3978953	2.3025851	2.3025851	0.27763173	3.4262152
680	4.394449	0.6931472	6	777.0	0.6931472	47.615536	-122.283005	1.609438	0.6931472	0.6931472	1.0986123	4.75359	6.5944133	5.0172796	4.1108737	1.0986123	2.9957323	1.0986123	2.7080503	2.4849067	4.477336814478207	4.990432586778736	4.6151204	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	1.1755733	5.4161005
682	4.6151204	0.6931472	4	953.0	0.6931472	47.618355	-122.28745	1.609438	0.6931472	0.6931472	1.0986123	4.75359	6.6214056	5.3033047	3.9318256	1.0986123	2.1972246	1.0986123	7.026427	3.988984	4.574710978503383	6.202535517187923	4.5849676	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	1.4398352	5.7472887
683	4.6151204	0.6931472	4	676.0	0.6931472	47.61649	-122.29402	1.0986123	0.6931472	0.6931472	0.6931472	4.836282	6.4785094	5.3033047	3.9318256	0.6931472	0.0	1.3862944	7.026427	3.0910425	4.852030263919617	6.4692503167957724	4.6051702	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	0.6830968	4.5851717
684	4.6151204	0.6931472	5	417.0	0.6931472	47.612175	-122.29193	2.1972246	1.3862944	1.3862944	1.609438	5.8607864	6.4785094	5.3033047	4.6151204	0.6931472	0.0	1.3862944	3.0910425	1.0986123	4.836281906951478	5.241747015059643	4.6151204	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	0.27763173	3.4965076
685	4.6151204	0.6931472	7	294.0	0.6931472	47.615566	-122.28528	1.9459102	0.6931472	1.0986123	1.3862944	4.94876	6.6214056	5.3033047	3.9318256	1.0986123	3.2580965	0.6931472	7.026427	4.1108737	3.4011973816621555	5.564520407322694	4.553877	2.3025851	2.3025851	2.3978953	2.3025851	2.3978953	2.3978953	2.0668628	6.476357
686	4.6151204	0.6931472	4	1039.0	0.6931472	47.6652	-122.30529	1.0986123	0.6931472	0.6931472	0.6931472	4.394449	6.175867	5.3033047	3.4339871	0.6931472	3.0445225	1.0986123	3.3672957	4.1743875	2.772588722239781	6.92461239604856	4.553877	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	1.0612565	5.1854844
687	4.394449	3.5553482	4	1256.0	3.5553482	47.66415	-122.30397	1.7917595	1.0986123	1.0986123	1.0986123	4.983607	6.8035054	5.3033047	4.564348	1.0986123	2.7725887	0.6931472	7.026427	2.3978953	4.605170185988092	6.226536669287466	4.477337	2.3025851	2.3025851	2.3025851	2.3025851	2.3025851	2.1972246	0.463734	3.9575698
688	4.6151204	0.6931472	3	120.0	0.6931472	47.669407	-122.30835	1.9459102	0.6931472	0.6931472	1.3862944	5.0172796	6.8035054	5.525453	3.9318256	1.0986123	2.7725887	2.0794415	7.026427	1.3862944	2.639057329615259	4.5217885770490405	4.543295	2.3978953	2.3978953	2.3025851	2.3978953	2.3025851	2.1972246	0.6830968	4.523309
689	4.394449	3.5553482	4	1256.0	3.5553482	47.664047	-122.303535	0.6931472	0.6931472	0.6931472	0.6931472	4.189655	6.1114674	5.525453	3.9318256	0.6931472	2.7725887	2.0794415	7.026427	1.0986123	5.10594547390058	5.3471075307174685	4.6151204	2.3978953	2.3978953	2.3025851	2.3978953	2.3978953	2.3978953	0.25464222	3.4011974
691	4.6151204	0.6931472	5	1534.0	0.6931472	47.664497	-122.312775	1.3862944	0.6931472	0.6931472	0.6931472	4.189655	6.1114674	5.3033047	3.9318256	0.6931472	0.0	0.6931472	7.026427	2.7080503	2.0794415416798357	5.733341276897746	4.5325994	2.3978953	2.1972246	2.3025851	2.3978953	2.3978953	2.3025851	0.85866165	4.837234
694	4.59512	3.0910425	4	339.0	3.0910425	47.664223	-122.30974	1.0986123	0.6931472	0.6931472	0.6931472	3.7376697	6.4785094	6.216606	2.3978953	0.6931472	2.7725887	0.6931472	7.026427	2.7080503	3.1780538303479458	4.330733340286331	4.543295	2.3025851	2.3025851	2.3978953	2.3978953	2.3025851	2.3025851	1.8764069	6.24473
695	4.6151204	1.0986123	4	710.0	1.0986123	47.66779	-122.319984	1.0986123	0.6931472	0.6931472	0.6931472	4.0943446	6.4785094	5.3033047	3.9318256	0.6931472	2.3978953	0.6931472	3.713572	3.6109178	4.574710978503383	5.66988092298052	4.564348	2.3978953	2.3025851	2.3978953	2.3978953	2.3025851	2.3025851	1.5518088	5.870426
697	4.59512	3.0910425	4	339.0	3.0910425	47.66664	-122.31648	1.0986123	0.6931472	0.6931472	0.6931472	3.871201	6.4785094	6.216606	2.3978953	0.6931472	2.7725887	0.6931472	7.026427	3.3672957	2.9444389791664403	5.043425116919247	4.553877	2.3978953	2.3025851	2.3978953	2.3978953	2.3025851	2.3025851	1.8594182	6.2353516
698	4.6151204	1.0986123	7	307.0	1.0986123	47.66722	-122.316795	1.0986123	0.6931472	0.6931472	0.6931472	4.189655	5.9558372	5.3033047	3.9318256	0.6931472	0.0	1.0986123	7.026427	2.7080503	3.091042453358316	5.017279836814924	4.553877	2.3978953	2.3025851	2.3978953	2.3978953	2.3978953	2.3025851	1.329724	5.5695653
699	4.6151204	0.6931472	3	568.0	0.6931472	47.658897	-122.322174	1.0986123	0.6931472	0.6931472	0.6931472	3.7376697	6.4785094	5.3033047	2.3978953	0.6931472	2.3978953	0.6931472	1.9459102	1.9459102	2.9444389791664403	3.912023005428146	4.6151204	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	1.5260563	5.888878
700	4.6151204	0.6931472	3	221.0	0.6931472	47.659004	-122.321754	0.6931472	0.6931472	0.6931472	0.6931472	3.583519	5.525453	5.3033047	3.9318256	0.6931472	0.0	1.0986123	7.026427	0.6931472	4.852030263919617	4.852030263919617	4.394449	1.9459102	1.9459102	2.3978953	2.3978953	2.3978953	2.1972246	0.20701417	2.9652731
701	4.59512	3.0910425	4	339.0	3.0910425	47.664913	-122.30976	1.0986123	0.6931472	0.6931472	0.6931472	3.7841897	6.4785094	6.216606	2.3978953	0.6931472	2.7725887	0.6931472	7.026427	2.5649493	2.70805020110221	4.2626798770413155	4.477337	2.3978953	2.3025851	2.3025851	2.3978953	2.3025851	2.3978953	1.8033587	6.0915136
702	4.59512	3.0910425	4	339.0	3.0910425	47.663395	-122.31149	1.0986123	0.6931472	0.6931472	0.6931472	3.8066626	6.4785094	6.216606	2.3978953	0.6931472	2.7725887	0.6931472	7.026427	2.7080503	3.1354942159291497	4.356708826689592	4.574711	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	1.8531681	6.248971
704	4.59512	3.0910425	4	339.0	3.0910425	47.66452	-122.3096	1.0986123	0.6931472	0.6931472	0.6931472	3.8286414	6.4785094	6.216606	2.3978953	0.6931472	2.7725887	0.6931472	7.026427	2.1972246	3.295836866004329	4.127134385045092	4.4308167	2.3025851	2.3025851	2.3978953	2.3978953	2.3025851	2.3025851	1.5830939	5.7752037
705	4.6151204	0.6931472	4	1622.0	0.6931472	47.67206	-122.31772	1.0986123	0.6931472	1.0986123	1.0986123	4.59512	6.4785094	5.3033047	3.9318256	0.6931472	0.0	1.3862944	7.026427	2.3025851	4.736198448394496	6.22455842927536	4.6151204	2.3025851	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	0.42526773	3.9889839
706	4.5108595	1.0986123	5	422.0	1.0986123	47.65737	-122.314606	1.0986123	0.6931472	0.0	0.6931472	4.7004805	6.4785094	5.3033047	3.912023	0.6931472	0.0	0.6931472	7.026427	0.6931472	3.6109179126442243	3.6109179126442243	4.394449	1.9459102	2.1972246	1.9459102	1.609438	2.1972246	1.9459102	0.59332687	4.1866198
707	4.6151204	0.6931472	5	919.0	0.6931472	47.666378	-122.316895	1.3862944	0.6931472	0.6931472	0.6931472	4.3307333	6.1654177	5.3033047	3.0445225	1.3862944	3.713572	1.609438	7.026427	1.3862944	5.2832037287379885	5.342334251964811	4.6151204	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	0.35767445	3.7841897
708	4.6151204	0.6931472	5	1588.0	0.6931472	47.65891	-122.3148	1.0986123	0.6931472	0.0	0.6931472	4.4886365	6.4785094	5.0172796	3.0445225	0.6931472	0.0	0.6931472	3.465736	2.944439	6.20050917404269	6.282266746896006	4.543295	2.3978953	2.3978953	2.3978953	2.3978953	2.3025851	2.3025851	0.6981347	4.5531397
709	4.394449	3.5553482	4	1256.0	3.5553482	47.66218	-122.31339	1.0986123	0.6931472	0.0	0.6931472	4.59512	6.5453496	4.6151204	4.1108737	0.6931472	2.7725887	1.0986123	7.026427	2.3025851	4.77912349311153	6.240275845170769	4.3694477	2.1972246	2.3025851	2.3025851	2.3978953	2.1972246	2.1972246	0.42526773	3.7457323
710	4.6151204	2.4849067	3	1271.0	2.4849067	47.65733	-122.31781	1.609438	0.6931472	0.6931472	1.0986123	4.3307333	6.196444	4.6151204	4.1108737	0.6931472	2.7725887	0.6931472	7.026427	0.6931472	3.8066624897703196	3.8066624897703196	4.6151204	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.1972246	0.51282364	4.2195077
711	4.59512	3.0910425	4	339.0	3.0910425	47.666954	-122.3156	1.3862944	1.0986123	0.6931472	0.6931472	3.713572	6.4785094	6.216606	2.3978953	0.6931472	2.7725887	0.6931472	7.026427	3.4339871	3.7612001156935624	5.14166355650266	4.4998097	2.3978953	2.3025851	2.3978953	2.3978953	2.3978953	2.3025851	1.8341802	6.1509013
712	4.6151204	1.0986123	4	879.0	1.0986123	47.65707	-122.31426	1.609438	0.6931472	0.0	0.6931472	4.454347	6.216606	4.6151204	3.2580965	1.0986123	3.2580965	0.6931472	7.026427	2.0794415	2.8903717578961645	4.356708826689592	4.5217886	2.3978953	2.3025851	2.3025851	2.3025851	2.3978953	2.3978953	1.3056265	5.5044775
714	4.6151204	1.9459102	5	625.0	1.0986123	47.66495	-122.32114	2.3978953	1.0986123	1.3862944	2.0794415	5.620401	6.4785094	5.3033047	5.420535	2.0794415	3.4339871	1.3862944	5.902633	2.8903718	1.9459101490553132	6.210600077024653	4.4886365	2.3025851	2.3025851	2.3978953	2.3978953	2.3025851	2.3025851	0.7030975	4.508219
715	4.394449	3.5553482	4	1256.0	3.5553482	47.667015	-122.3044	1.609438	0.6931472	0.6931472	1.0986123	4.6634393	6.552508	4.6151204	4.1108737	0.6931472	2.7725887	0.6931472	7.026427	3.4011974	4.663439094112067	6.752270376141742	4.4998097	2.3025851	2.3025851	2.3025851	2.3025851	2.3025851	2.3025851	0.7030975	4.5193944
716	4.394449	3.5553482	4	1256.0	3.5553482	47.65917	-122.316536	1.3862944	0.6931472	0.6931472	0.6931472	4.3694477	6.265301	4.6151204	4.1108737	0.6931472	2.7725887	1.0986123	7.026427	2.0794415	6.045005314036012	6.74993119378857	4.204693	1.9459102	2.1972246	2.1972246	2.1972246	2.0794415	1.9459102	0.22314355	2.862201
717	4.3307333	0.6931472	6	1373.0	0.6931472	47.664562	-122.3084	1.609438	0.6931472	0.6931472	1.0986123	5.0172796	6.908755	5.525453	5.0172796	1.609438	3.2580965	2.0794415	7.026427	2.1972246	4.356708826689592	6.716594773520978	4.59512	2.3978953	2.3978953	2.3978953	2.3978953	2.3978953	2.3025851	0.25464222	3.3816748
718	4.394449	3.5553482	4	1256.0	3.5553482	47.658928	-122.31631	1.3862944	0.6931472	0.6931472	0.6931472	4.564348	6.329721	5.0172796	4.1108737	0.6931472	2.7725887	0.6931472	7.026427	1.3862944	5.0369526024136295	5.135798437050262	4.304065	2.3978953	2.3025851	2.3978953	2.3978953	2.3978953	2.3025851	0.42526773	3.6810992
720	4.5108595	1.0986123	5	422.0	1.0986123	47.657604	-122.314445	1.0986123	0.6931472	0.0	0.6931472	4.7004805	6.4785094	5.3033047	3.912023	0.6931472	0.0	0.6931472	7.026427	0.6931472	2.9444389791664403	2.9444389791664403	4.6151204	1.9459102	2.3978953	2.3978953	2.1972246	2.3978953	2.3978953	0.6931472	4.6151204
